C.mn content.tsv
Level	Esperanto	mn	en-us	Grupo	Alternativoj	Pronoco
level	pozicio	албан тушаал, байршил, газар	a position, a location, a place	grupo	alternativoj	prononco
level	inĝeniero	инженер	an engineer	grupo	alternativoj	prononco
level	tegolo	дээврийн хавтан	a roofing tile	grupo	alternativoj	prononco
level	libio	Ливи	Libya	grupo	alternativoj	prononco
level	ganto	бээлий	a glove	grupo	alternativoj	prononco
level	gruo	кран	a crane	grupo	alternativoj	prononco
level	rezisti	эсэргүүцэх	to resist	grupo	alternativoj	prononco
level	alfabeto	цагаан толгой	alphabet	grupo	alternativoj	prononco
level	rampi	мөлхөх, мөлхөх	to crawl, to creep	grupo	alternativoj	prononco
level	transporti	тээвэрлэх	to transport	grupo	alternativoj	prononco
level	pupilo	хүүхэн хараа (нүдний алим)	pupil (apple of the eye)	grupo	alternativoj	prononco
level	muskolo	булчин	a muscle	grupo	alternativoj	prononco
level	beni	адислах	to bless	grupo	alternativoj	prononco
level	profito	ашиг, ашиг	a profit, a gain	grupo	alternativoj	prononco
level	Maria	Мария	Maria	grupo	alternativoj	prononco
level	kritiki	шүүмжлэх, шүүмжлэх	to criticize, to critique	grupo	alternativoj	prononco
level	konscienco	ухамсар, ёс суртахууны мэдрэмж, дотоод дуу хоолой	conscience, moral sense, inner voice	grupo	alternativoj	prononco
level	ĉefo	удирдагч, дарга	a leader, a boss	grupo	alternativoj	prononco
level	Pakistano	Пакистан	Pakistan	grupo	alternativoj	prononco
level	treni	чирэх, чирэх	to drag, to tow	grupo	alternativoj	prononco
level	Venezuelo	Венесуэл	Venezuela	grupo	alternativoj	prononco
level	ortografio	зөв бичих зүй	orthography	grupo	alternativoj	prononco
level	febro	халуурах	a fever	grupo	alternativoj	prononco
level	ĉefurbo	нийслэл хот	a capital city	grupo	alternativoj	prononco
level	ravi	баярлуулах	to delight	grupo	alternativoj	prononco
level	ĉagreni	бухимдах, залхаах, санаа зовох	to vex, to annoy, to worry	grupo	alternativoj	prononco
level	ĉefi	удирдах	to lead	grupo	alternativoj	prononco
level	ribeli	бослого гаргах, бослого гаргах	to rebel, to revolt	grupo	alternativoj	prononco
level	kancero	хорт хавдар	cancer	grupo	alternativoj	prononco
level	atesti	гэрчлэх, гэрчлэх, батлах	to attest, to testify, to affirm	grupo	alternativoj	prononco
level	inklina	налуу, хандлагатай	inclined, prone	grupo	alternativoj	prononco
level	cirkonstanco	нөхцөл байдал	a circumstance	grupo	alternativoj	prononco
level	bulgaro	болгар хүн	a Bulgarian person	grupo	alternativoj	prononco
level	frosta	хүйтэн жавартай, хүйтэн жавартай	frosty, freezing	grupo	alternativoj	prononco
level	kakao	какао шош, какао	a cocoa bean, a cacao	grupo	alternativoj	prononco
level	tomato	улаан лооль	a tomato	grupo	alternativoj	prononco
level	firmao	пүүс, компани (=firmo)	a firm, a company (=firmo)	grupo	alternativoj	prononco
level	pigo	шаазгай	a magpie	grupo	alternativoj	prononco
level	grafo	граф, гүн	a count, an earl	grupo	alternativoj	prononco
level	Alĝerio	Алжир	Algeria	grupo	alternativoj	prononco
level	instituto	хүрээлэн	an institute	grupo	alternativoj	prononco
level	rifuĝi	хоргодох	to take refuge	grupo	alternativoj	prononco
level	arda	халуун	ardent	grupo	alternativoj	prononco
level	armeno	армян хүн	an Armenian	grupo	alternativoj	prononco
level	anĝelo	сахиусан тэнгэр	an angel	grupo	alternativoj	prononco
level	konvalo	хөндийн сараана	a lily of the valley	grupo	alternativoj	prononco
level	egoismo	эгоизм, эгоизм, хувиа хичээсэн байдал	egoism, egotism, selfishness	grupo	alternativoj	prononco
level	kinejo	кино театр, кино театр	a cinema, a movie theater	grupo	alternativoj	prononco
level	rezervita	нөөцөлсөн	reserved	grupo	alternativoj	prononco
level	kolono	багана, багана, багана	column, a column, a pillar	grupo	alternativoj	prononco
level	deklari	тунхаглах	to declare	grupo	alternativoj	prononco
level	kirurgo	мэс засалч (=ĥirurgo)	a surgeon (=ĥirurgo)	grupo	alternativoj	prononco
level	indiferenta	хайхрамжгүй	indifferent	grupo	alternativoj	prononco
level	trotuaro	явган хүний зам, явган хүний зам	a sidewalk, a pavement	grupo	alternativoj	prononco
level	prokrasti	хойшлуулах, хойшлуулах	to procrastinate, to delay	grupo	alternativoj	prononco
level	cikado	царцаа	a cicada	grupo	alternativoj	prononco
level	instrumento	хэрэгсэл	an instrument	grupo	alternativoj	prononco
level	cedi	өгөх, бууж өгөх, бууж өгөх	to cede, to yield, to give in	grupo	alternativoj	prononco
level	pretendi	шаардах, таамаглах	to claim, to presume	grupo	alternativoj	prononco
level	egoisto	эгоист хүн	an egoist	grupo	alternativoj	prononco
level	insisti	шаардах	to insist	grupo	alternativoj	prononco
level	naiva	гэнэн	naive	grupo	alternativoj	prononco
level	situi	байрлах, байрлах	to be located, to be situated	grupo	alternativoj	prononco
level	penetri	нэвтрэх	to penetrate	grupo	alternativoj	prononco
level	kapitalo	нийслэл, нийслэл	capital, a capital	grupo	alternativoj	prononco
level	demono	чөтгөр	a demon	grupo	alternativoj	prononco
level	licenco	лиценз	a license	grupo	alternativoj	prononco
level	diferenci	ялгах	to differentiate	grupo	alternativoj	prononco
level	skorpio	хилэнцэт хорхой	a scorpion	grupo	alternativoj	prononco
level	sufoki	амьсгал боогдох, амьсгал боогдох	to suffocate, to choke	grupo	alternativoj	prononco
level	tordi	мушгих, мушгих	to twist, to contort	grupo	alternativoj	prononco
level	kontanta	бэлнээр	in cash	grupo	alternativoj	prononco
level	ĵuri	тангараглах	to swear	grupo	alternativoj	prononco
level	apetita	хоолны дуршил төрүүлдэг	appetitizing	grupo	alternativoj	prononco
level	adjektivo	нэр үг	an adjective	grupo	alternativoj	prononco
level	pluralo	олон тоо	a plural	grupo	alternativoj	prononco
level	aktuala	одоогийн чухал, сэдэвчилсэн, яаралтай, хамааралтай	of current importance, topical, urgent, relevant	grupo	alternativoj	prononco
level	gesti	дохио зангаа, дохио зангаа	to gesture, to gesticulate	grupo	alternativoj	prononco
level	felo	үслэг арьс, арьс (амьтны, үстэй), арьс	fur, hide (of animal, with hair), skin	grupo	alternativoj	prononco
level	mediti	бясалгал хийх	to meditate	grupo	alternativoj	prononco
level	kolego	хамт олон	a colleague	grupo	alternativoj	prononco
level	amplekso	цар хүрээ, цар хүрээ, цар хүрээ	extent, scope, magnitude	grupo	alternativoj	prononco
level	kosmetiko	гоо сайхны бүтээгдэхүүн	cosmetics	grupo	alternativoj	prononco
level	Karlo	Чарльз, Карлос	Charles, Carlos	grupo	alternativoj	prononco
level	gluti	залгих	to swallow	grupo	alternativoj	prononco
level	talento	авьяас	a talent	grupo	alternativoj	prononco
level	ĝemelo	ихэр	a twin	grupo	alternativoj	prononco
level	deca	зохистой, зохистой, тохиромжтой	decent, proper, suitable	grupo	alternativoj	prononco
level	krono	титэм	a crown	grupo	alternativoj	prononco
level	ŝimi	хөгцрөх, хөгцрөх	to mould, to get moldy	grupo	alternativoj	prononco
level	ŝoforo	жолооч, жолооч	a driver, a chauffeur	grupo	alternativoj	prononco
level	mistero	нууц	a mystery	grupo	alternativoj	prononco
level	absolute	туйлын	absolutely	grupo	alternativoj	prononco
level	laktuko	шанцайны ургамал	a lettuce	grupo	alternativoj	prononco
level	destini	хувь тавилан, томилох, хуваарилах	to destine, to ordain, to allocate	grupo	alternativoj	prononco
level	instigi	өдөөх, урамшуулах	to instigate, to encourage	grupo	alternativoj	prononco
level	heroo	баатар	a hero	grupo	alternativoj	prononco
level	ĉaro	тэрэг, тэрэг	a chariot, a cart	grupo	alternativoj	prononco
level	vegetalo	хүнсний ногоо, ургамал	a vegetable, a plant	grupo	alternativoj	prononco
level	adopti	үрчлүүлэх	to adopt	grupo	alternativoj	prononco
level	centimetro	сантиметр	a centimeter	grupo	alternativoj	prononco
level	enuiga	уйтгартай, уйтгартай	boring, stodgy	grupo	alternativoj	prononco
level	flirti	сээтэгнэх, сээтэгнэх	to flirt, to flutter	grupo	alternativoj	prononco
level	mandato	мандат, мөнгөний захиалга	a mandate, a money order	grupo	alternativoj	prononco
level	envii	атаархах	to envy	grupo	alternativoj	prononco
level	ebria	согтуу, согтуу	drunk, inebriated	grupo	alternativoj	prononco
level	sudano	Судан	Sudan	grupo	alternativoj	prononco
level	fleksi	нугалах	to bend	grupo	alternativoj	prononco
level	naŭzi	дотор муухайрах	to nauseate	grupo	alternativoj	prononco
level	likva	шингэн	liquid	grupo	alternativoj	prononco
level	kupro	зэс	copper	grupo	alternativoj	prononco
level	hoko	дэгээ	a hook	grupo	alternativoj	prononco
level	pafilo	буу	a gun	grupo	alternativoj	prononco
level	filmi	зураг авалт, кино зураг авалт	to film, to shoot a film	grupo	alternativoj	prononco
level	bremso	тоормос	a brake	grupo	alternativoj	prononco
level	tereno	хотхон, газар нутаг, газар	a campus, a terrain, a ground	grupo	alternativoj	prononco
level	nigra tabulo	хар самбар	a black board	grupo	alternativoj	prononco
level	foiro	үзэсгэлэн худалдаа, зах зээл	a fair, a market	grupo	alternativoj	prononco
level	ĉimpanzo	шимпанзе	a chimpanzee	grupo	alternativoj	prononco
level	aktiva	идэвхтэй	active	grupo	alternativoj	prononco
level	juvelo	үнэт чулуу, эрдэнийн чулуу (=gemo)	a jewel, a gem (=gemo)	grupo	alternativoj	prononco
level	tendumi (kampadi)	хуаранд	to camp	grupo	alternativoj	prononco
level	malliberejo	шорон	a prison	grupo	alternativoj	prononco
level	studprogramo	сургалтын хөтөлбөр	a study program	grupo	alternativoj	prononco
level	avida	шуналтай	greedy	grupo	alternativoj	prononco
level	flari	үнэрлэх	to smell	grupo	alternativoj	prononco
level	garantii	баталгаа гаргах, баталгаа гаргах	to guarantee, to warrant	grupo	alternativoj	prononco
level	ĉeno	гинж	a chain	grupo	alternativoj	prononco
level	sekcio	хэсэг	a section	grupo	alternativoj	prononco
level	akuzativo	яллагч	an accusative	grupo	alternativoj	prononco
level	kandelo	лаа	a candle	grupo	alternativoj	prononco
level	konfirmi	баталгаажуулах	to confirm	grupo	alternativoj	prononco
level	pando	панда	a panda	grupo	alternativoj	prononco
level	kultivi	тариалах (жимс, хүнсний ногоо)	to cultivate (fruits, vegetables)	grupo	alternativoj	prononco
level	sojlo	босго, босго	a sill, a threshold	grupo	alternativoj	prononco
level	lacigi	ядрах, ядрах, ядрах	to exhaust, to fatique, to tire	grupo	alternativoj	prononco
level	skribilaro	сав суулга, суурин	witing utensils, stationary	grupo	alternativoj	prononco
level	ĵaluza	хартай	jealous	grupo	alternativoj	prononco
level	kamiono	Камион, ачааны машин, ачааны машин	a camion, a lorry, a truck	grupo	alternativoj	prononco
level	barakti	тэмцэл	to struggle	grupo	alternativoj	prononco
level	svingi	савлах, сэгсрэх	to swing, to shake	grupo	alternativoj	prononco
level	ŝovi	түлхэх, түлхэх	to shove, to push along	grupo	alternativoj	prononco
level	tendo	майхан	a tent	grupo	alternativoj	prononco
level	preteksto	шалтаг, шалтаг	an excuse, a pretext	grupo	alternativoj	prononco
level	simpatia	өрөвдөх сэтгэлтэй	sympathetic	grupo	alternativoj	prononco
level	mino	уурхай	a mine	grupo	alternativoj	prononco
level	fantazia	гайхалтай	fantastic	grupo	alternativoj	prononco
level	komika	хошин шог, инээдмийн	comic, comical	grupo	alternativoj	prononco
level	kruta	эгц	steep	grupo	alternativoj	prononco
level	festeni	дайллага, найр хийх	to banquet, to feast	grupo	alternativoj	prononco
level	alergio	харшил	allergy	grupo	alternativoj	prononco
level	juro	хууль	a law	grupo	alternativoj	prononco
level	ekspozicio	үзэсгэлэн, үзэсгэлэн	an exhibition, an exposition	grupo	alternativoj	prononco
level	akordiono	баян хуур	an accordion	grupo	alternativoj	prononco
level	sfero	бөмбөрцөг, бөмбөг	a sphere, a ball	grupo	alternativoj	prononco
level	almozulo	гуйлгачин	a beggar	grupo	alternativoj	prononco
level	maĉi	зажлах, зажлах	to masticate, to chew	grupo	alternativoj	prononco
level	virto	буян	a virtue	grupo	alternativoj	prononco
level	turmenti	зовоох, тамлах	to torment, to torture	grupo	alternativoj	prononco
level	anonctabulo	зарлалын самбар	a notice board	grupo	alternativoj	prononco
level	minus	хасах	minus	grupo	alternativoj	prononco
level	boji	хуцах	to bark	grupo	alternativoj	prononco
level	atestilo, atestaĵo	гэрчилгээ, гэрчилгээ	a certificate, an attestation	grupo	alternativoj	prononco
level	fendo	хагарал, завсар, хагарал	a split, a slot, a crack	grupo	alternativoj	prononco
level	almozo	өглөг, өглөг	alms, charity	grupo	alternativoj	prononco
level	havigi	хангах, авах, худалдан авах	to provide with, to get for, to procure	grupo	alternativoj	prononco
