C.ja-jp content.tsv
Level	Esperanto	ja-jp	en-us	Grupo	Alternativoj	Pronoco
level	masaĝo	マッサージ	massage	grupo	alternativoj	prononco
level	krutaĵo	崖	a steep, a cliff, a bluff	grupo	alternativoj	prononco
level	munti	装置する、組み立てる	to mount (jewelry), to set, to assemble	grupo	alternativoj	prononco
level	sprita	ウィットな、機知に富んだ	clever, sprightly, witty, bright, sprightful	grupo	alternativoj	prononco
level	kuirpoto	釜、鍋	a cooking pot, a stew pot	grupo	alternativoj	prononco
level	tribunalo	法廷、裁判所	a tribunal, a court	grupo	alternativoj	prononco
level	epilogo	エピローグ、終結部、終わり	an epilogue	grupo	alternativoj	prononco
level	motoro	モーター、原動機、エンジン	a motor, an engine	grupo	alternativoj	prononco
level	lavopelvo (lavovazo)	洗い桶	a washpot (a wash basin)	grupo	alternativoj	prononco
level	farbo	（図）塗料、顔料	dye, paint	grupo	alternativoj	prononco
level	transitiva	他動詞の	transitive	grupo	alternativoj	prononco
level	leopardo	ヒョウ	a leopard	grupo	alternativoj	prononco
level	vualo	ベール、綿布	a veil	grupo	alternativoj	prononco
level	vergo	ムチ、小枝、細い棒	a rod, a wand, a cane, a switch	grupo	alternativoj	prononco
level	luktado	闘争、闘い、レスリング	a wrestling	grupo	alternativoj	prononco
level	ŝelo	皮、殻	a shell, bark, husk, peel	grupo	alternativoj	prononco
level	maĉgumo	ガム	a chewing gum	grupo	alternativoj	prononco
level	senso	感覚	a sense, feeling	grupo	alternativoj	prononco
level	sagaca	賢い、利口な、明敏な	sagacious, astute, shrewd	grupo	alternativoj	prononco
level	magiisto	魔術師	a magician	grupo	alternativoj	prononco
level	modera	適度な、穏健な	moderate, reasonable	grupo	alternativoj	prononco
level	vindi	包帯を巻く、おむつをつける	to wrap, to swathe, to swaddle	grupo	alternativoj	prononco
level	prologo	プロローグ、はじめ	a prologue	grupo	alternativoj	prononco
level	Polinezio	ポリネシア(地域)	Polynesia	grupo	alternativoj	prononco
level	Tunizio	チュニジア（国）	Tunisia	grupo	alternativoj	prononco
level	sobra	節度ある、素面の	sober, abstemious, staid	grupo	alternativoj	prononco
level	Birmo	ミャンマー（国）	Myanmar	grupo	alternativoj	prononco
level	asekuri	保険に入る	to insure	grupo	alternativoj	prononco
level	fono	背景	background	grupo	alternativoj	prononco
level	Gvatemalo	グアテマラ（国）	Guatemala	grupo	alternativoj	prononco
level	pulvoro	粉、粉末	powder	grupo	alternativoj	prononco
level	velki	枯れる、乾く、力を失う	to wither, to fade	grupo	alternativoj	prononco
level	baterio	電池、砲兵中隊	a battery	grupo	alternativoj	prononco
level	Nikaragvo	ニカラグア（国）	Nicaragua	grupo	alternativoj	prononco
level	faŭko	（猛獣の）大きな口、（トンネル）の開口部	a jaws, a maw, a mouth (of a tunnel)	grupo	alternativoj	prononco
level	Kostariko	コスタリカ（国）	Costa Rica	grupo	alternativoj	prononco
level	medalo	メダル	a medal	grupo	alternativoj	prononco
level	Paragvajo	パラグアイ（国）	Paraguay	grupo	alternativoj	prononco
level	aligatoro	ワニ（アリゲータ属）	an alligator	grupo	alternativoj	prononco
level	tempesto	嵐、暴風雨	a tempest, a storm	grupo	alternativoj	prononco
level	kordo	弦	a cord, a string	grupo	alternativoj	prononco
level	hipopotamo	かば	a hippopotamus, a hippo	grupo	alternativoj	prononco
level	striki	ストライキする	to go on strike	grupo	alternativoj	prononco
level	monako (-aĥo)	修道士、僧侶	a monach	grupo	alternativoj	prononco
level	petrolo	石油	petroleum, paraffin-oil	grupo	alternativoj	prononco
level	konfiti	砂糖漬けにする、ジャムにする	to preserve (in sugar), candied	grupo	alternativoj	prononco
level	alineo	段落	paragraph indentation	grupo	alternativoj	prononco
level	motorbiciklo	オートバイ	a motorbicycle	grupo	alternativoj	prononco
level	organismo	生物、有機体	an organism	grupo	alternativoj	prononco
level	procedi	手順を進める、処理する	to proceed	grupo	alternativoj	prononco
level	ĉerizo	チェリー、	a cherry	grupo	alternativoj	prononco
level	ritmo	韻、リズム	rhythm	grupo	alternativoj	prononco
level	broŝuro	小冊子、パンフレット	a brochure, a leaflet, a pamphlet	grupo	alternativoj	prononco
level	orfejo	孤児院	an orphanage	grupo	alternativoj	prononco
level	ornamaĵo	装飾品	an ornament	grupo	alternativoj	prononco
level	provizora	一時的な	provisional, temporary	grupo	alternativoj	prononco
level	kalkano	かかと	a heel	grupo	alternativoj	prononco
level	apoteko	薬局	a pharmacy, a drugstore	grupo	alternativoj	prononco
level	jaguaro	ジャガー（南米ヒョウトラ）	a jaguar	grupo	alternativoj	prononco
level	persimono	柿	a persimon	grupo	alternativoj	prononco
level	pesilo	天びん、はかり	a balance, a scale	grupo	alternativoj	prononco
level	improvizi	（演説）即興にする、（詩/音楽）即席で作る	to improvise	grupo	alternativoj	prononco
level	fosto	柱、杭	a post, a pole, an upright support	grupo	alternativoj	prononco
level	pico	ピザ	a pizza	grupo	alternativoj	prononco
level	sitelo	バケツ、	a bucket, a pail	grupo	alternativoj	prononco
level	parkere	暗記で、覚えて、暗記して	by heart, from memory, by rote	grupo	alternativoj	prononco
level	akurata	時間通りの、時間厳守の	accurate, punctual, precise	grupo	alternativoj	prononco
level	rito	儀式、礼儀	rite	grupo	alternativoj	prononco
level	nodo	結び目、交点	a node, a knot	grupo	alternativoj	prononco
level	polpo (okpieda)	タコ（足8本）	an octopus	grupo	alternativoj	prononco
level	degeli	溶ける、解凍する	to melt, to thaw	grupo	alternativoj	prononco
level	pinĉi	つまむ、つねる、挟む、つま弾く	to pinch	grupo	alternativoj	prononco
level	paniko	パニック、恐慌、	a panic	grupo	alternativoj	prononco
level	piro	梨（果物）	a pear (fruit)	grupo	alternativoj	prononco
level	trempi	濡らす、少し浸す	to dip, to soak, to immerse	grupo	alternativoj	prononco
level	pelto	毛皮、	a fur coat, fur, pelt, fur piece	grupo	alternativoj	prononco
level	preskribo (recepto)	処方箋、指示、	a prescription, recipe	grupo	alternativoj	prononco
level	princino	プリンセス	a princess	grupo	alternativoj	prononco
level	masto	マスト、旗竿、支柱	a mast, a pole	grupo	alternativoj	prononco
level	kino	映画	a cinema	grupo	alternativoj	prononco
level	bombono	キャンディー菓子,ボンボン	a bon-bon, a candy, a sweet	grupo	alternativoj	prononco
level	funto	ポンド（イギリス通貨単位）	a pound	grupo	alternativoj	prononco
level	ananaso	（植物）パイナップル	a pine apple	grupo	alternativoj	prononco
level	tajloro	仕立屋、テーラー	a tailor	grupo	alternativoj	prononco
level	veterano	ベテラン、経験豊富な人	a veteran	grupo	alternativoj	prononco
level	revolucio	革命	a revolution	grupo	alternativoj	prononco
level	krusto	皮、外皮、かさぶた	crust, casing, hard outer covering	grupo	alternativoj	prononco
level	kompaso	コンパス、羅針盤	a compass	grupo	alternativoj	prononco
level	rizkampo	田んぼ	a rice field, a paddy field	grupo	alternativoj	prononco
level	katedralo	大聖堂	a cathedral	grupo	alternativoj	prononco
level	roboto	ロボット	a robot	grupo	alternativoj	prononco
level	parfumo	香水	a perfume	grupo	alternativoj	prononco
level	margarino	マーガリン(バター代用)	margarine	grupo	alternativoj	prononco
level	ripo	肋骨、	a rib (bone)	grupo	alternativoj	prononco
level	rulŝtuparo	エスカレーター	an escalator	grupo	alternativoj	prononco
level	kostumo	衣装、コスチューム	costume, outfit, style of dress	grupo	alternativoj	prononco
level	pulmo	肺	a lung	grupo	alternativoj	prononco
level	infinitivo	不定法,不定詞	infinitive	grupo	alternativoj	prononco
level	segilo	鋸	a saw, saws	grupo	alternativoj	prononco
level	prozo	散文	a prose	grupo	alternativoj	prononco
level	mekanismo	機械装置、メカニズム	device, a mechanism	grupo	alternativoj	prononco
level	skanilo	スキャナー	a scanner	grupo	alternativoj	prononco
level	benzino	ベンジン、ガソリン	gasoline, petrol	grupo	alternativoj	prononco
level	plumbo	鉛	lead (metal)	grupo	alternativoj	prononco
level	leki	なめる	to lick	grupo	alternativoj	prononco
level	akuzi	訴える、告発する、非難する	to accuse	grupo	alternativoj	prononco
level	redakti	編集する	to edit	grupo	alternativoj	prononco
level	ŝraŭbo	ねじ、ねじボルト	a screw	grupo	alternativoj	prononco
level	komo	句読点、コンマ	a comma	grupo	alternativoj	prononco
level	surdulo	つんぼ（耳の聞こえない人）聴覚障碍者	a deaf	grupo	alternativoj	prononco
level	konduktoro	（列車、バス）車掌	a conductor	grupo	alternativoj	prononco
level	kreto	チョーク	a chalk	grupo	alternativoj	prononco
level	eklezio	教会、教派	a church (organization)	grupo	alternativoj	prononco
level	protagonisto	主役、主人公	a protagonist	grupo	alternativoj	prononco
level	Eŭropo	ヨーロッパ	europe	grupo	alternativoj	prononco
level	tajfuno	台風	a typhoon	grupo	alternativoj	prononco
level	sentimentala	感情的な、優しい、愛情のこもった	sentimental	grupo	alternativoj	prononco
level	korko	コルク	a cork, a stopper	grupo	alternativoj	prononco
level	stampo	刻印、消印	a stamp, a seal, a mark	grupo	alternativoj	prononco
level	olivo	オリーブ	an olive	grupo	alternativoj	prononco
level	kazino	カジノ、賭博場、社交場	a casino	grupo	alternativoj	prononco
level	terno	くしゃみ	a sneeze	grupo	alternativoj	prononco
level	barikado	バリケード	a barricade	grupo	alternativoj	prononco
level	tertremo (sismo)	地震	an earthquake	grupo	alternativoj	prononco
level	telegramo	電報、	a telegram	grupo	alternativoj	prononco
level	prononci	発音する	to pronounce	grupo	alternativoj	prononco
level	tornado	竜巻、旋風	a tornado	grupo	alternativoj	prononco
level	objektiva	客観的な	objective	grupo	alternativoj	prononco
level	drapo	ラシャ、厚地毛織生地	a woolen cloth, a cloth	grupo	alternativoj	prononco
level	ungotondilo	爪切り	a nail-scissors	grupo	alternativoj	prononco
level	vakupurigilo	真空掃除機（=polvosuĉilo）	a vacuum cleaner (=polvosuĉilo)	grupo	alternativoj	prononco
level	perei	死ぬ、滅びる、消滅する	to perish	grupo	alternativoj	prononco
level	afranki	（運賃、郵便料金を）前払いする	to prepay (postage), to put on stamps	grupo	alternativoj	prononco
level	luli	（子供を）癒す、揺らす	to lull, to cradle, to rock	grupo	alternativoj	prononco
level	vakcino	ワクチン	a vaccine	grupo	alternativoj	prononco
level	gorilo	ゴリラ	a gorilla	grupo	alternativoj	prononco
level	vojaĝagentejo	旅行代理店	a travel agency	grupo	alternativoj	prononco
level	patrono	スポンサー、保護者	a patron	grupo	alternativoj	prononco
level	abstini	自制する、精進する（健康、宗教上の理由で）節制する	to abstain	grupo	alternativoj	prononco
level	bulvardo	並木道、大通り	a boulevard	grupo	alternativoj	prononco
level	portalo	正門、正面入口	a portal, a gateway	grupo	alternativoj	prononco
level	ŝarĝoaŭto	貨物車	a truck	grupo	alternativoj	prononco
level	vito	ぶどうの木、ぶどうのつる	a grapevine, a vine	grupo	alternativoj	prononco
level	teleskopo	望遠鏡	a telescope	grupo	alternativoj	prononco
level	apliki	適用する、応用する	to apply	grupo	alternativoj	prononco
level	cemento	セメント	cement	grupo	alternativoj	prononco
level	pedagogio	教育学、児童教育学	pedagogy	grupo	alternativoj	prononco
level	albumo	アルバム	an album	grupo	alternativoj	prononco
level	aserti	断言する、主張する	to assert, to state, to affirm	grupo	alternativoj	prononco
level	akordi	調和する、	to accord	grupo	alternativoj	prononco
level	fulgo	すす	a soot, a grime	grupo	alternativoj	prononco
level	adapti	適合する, 適用する, 	to adapt, to adjust, to accommodate, to fit	grupo	alternativoj	prononco
level	liveri	配達する、供給する、調達する	to furnish, to supply, to deliver	grupo	alternativoj	prononco
level	argumento	議論、論拠、（数学）独立変数	an argument	grupo	alternativoj	prononco
level	frizi	カールする、パーマをかける	to curl, to frizz	grupo	alternativoj	prononco
level	deficito	欠損、赤字	a deficit	grupo	alternativoj	prononco
level	blato	＜昆虫＞ごきぶり	a cockroach, a chip	grupo	alternativoj	prononco
level	recepto	処方箋、レシピ	a recipe, a prescription	grupo	alternativoj	prononco
level	kitelo	作業服、オーバーオール	a smock, a frock, an overalls, a garbadine	grupo	alternativoj	prononco
level	ciklono	サイクロン、温帯台風、温帯性低気圧	a cyclone	grupo	alternativoj	prononco
level	reformi	改革する、改造する	to reform	grupo	alternativoj	prononco
level	pulvo	火薬	powder, gunpowder	grupo	alternativoj	prononco
level	ŝpruci	吐き出す、噴出する、伸びる	to spurt, to gush, to spurt out	grupo	alternativoj	prononco
level	kukolo	日本人	a cuckoo	grupo	alternativoj	prononco
level	ŝanceli	去る。放置する	to shake, to totter	grupo	alternativoj	prononco
level	rekordo	都市、市民、公民	a record (sport)	grupo	alternativoj	prononco
level	florpetalo	不在、欠席	a flower petal	grupo	alternativoj	prononco
level	kosmo	安全な	cosmos, (outer) space, universe	grupo	alternativoj	prononco
level	ĉeko	イングランド（イギリス）	a checque, a check	grupo	alternativoj	prononco
level	konsumi	イギリス	to consume, to use up	grupo	alternativoj	prononco
level	lameno	イギリスの	a lamina, a plate, a layer	grupo	alternativoj	prononco
level	erotika	オーストリア	erotic	grupo	alternativoj	prononco
level	peniko	短い	a brush (art)	grupo	alternativoj	prononco
level	spuro	代表団、使節団、代議員	a track, a trail, a trace	grupo	alternativoj	prononco
level	rigida	聖書	rigid, stiff	grupo	alternativoj	prononco
level	pleto	魔法	a tray	grupo	alternativoj	prononco
level	ignori	都、州、県	to ignore	grupo	alternativoj	prononco
level	Volapuko (Volapǖko)	鳴る	Volapuk	grupo	alternativoj	prononco
level	frazo	戦争	a sentence	grupo	alternativoj	prononco
level	bruto	ブリキ	a brute, a farm animal, a beast	grupo	alternativoj	prononco
level	gladi	ウェイトレス	to iron (clothes)	grupo	alternativoj	prononco
level	kalsono	暗示する、	an underwear, underpants, shorts	grupo	alternativoj	prononco
level	aktoro	場合、機会、出来事	an actor	grupo	alternativoj	prononco
level	valida	イタリア	valid	grupo	alternativoj	prononco
level	ruso	ねえ！ヘイ！	a Russian	grupo	alternativoj	prononco
level	glita	自由に使う、可処分する	gliding, slippery	grupo	alternativoj	prononco
