C.es content.tsv
Level	Esperanto	es	en-us	Grupo	Alternativoj	Pronoco
level	frako	un frac, un abrigo de vestir	a tailcoat, a dress coat	grupo	alternativoj	prononco
level	brakhorloĝo	un reloj de pulsera	a wrist watch	grupo	alternativoj	prononco
level	provoki	provocar, incitar, desafiar	to provoke, to incite, to challenge	grupo	alternativoj	prononco
level	akrido	un saltamontes, un acridio, una langosta	a grasshopper, an acridium, a locust	grupo	alternativoj	prononco
level	biografio	biografía	biography	grupo	alternativoj	prononco
level	elfo	un elfo	an elf	grupo	alternativoj	prononco
level	pedanta	pedante	pedantic	grupo	alternativoj	prononco
level	halthorloĝo	un cronómetro	a stop watch	grupo	alternativoj	prononco
level	cikatro	una cicatriz, una cicatriz	a scar, a cicatrice	grupo	alternativoj	prononco
level	anticipi	anticipar, pensar en el futuro	to anticipate, to think ahead	grupo	alternativoj	prononco
level	franco	un francés	a Frenchman	grupo	alternativoj	prononco
level	vampiro	un vampiro	a vampire	grupo	alternativoj	prononco
level	kolizii	chocar con, toparse, chocar	to collide with, to run into, to clash	grupo	alternativoj	prononco
level	luko	un tragaluz, un ojo de buey, una persiana	a skylight, a porthole, a louver	grupo	alternativoj	prononco
level	vekhorloĝo	un despertador (despertar)	an alarm clock (waking)	grupo	alternativoj	prononco
level	sigeli	sellar, estampar, marcar	to seal, to stamp, to mark	grupo	alternativoj	prononco
level	aveno	avena	oats	grupo	alternativoj	prononco
level	primitiva	primitivo	primitive	grupo	alternativoj	prononco
level	koketa	coqueta, linda, pervertida, picante, coqueta	coquettish, cute, kinky, saucy, flirtatious	grupo	alternativoj	prononco
level	lamenti	lamentarse, lamentarse	to lament, to grieve	grupo	alternativoj	prononco
level	sigelo	un sello	a seal	grupo	alternativoj	prononco
level	refo	un arrecife, un arrecife (vela)	a reef, a reef (sail)	grupo	alternativoj	prononco
level	psikologio	psicología	psychology	grupo	alternativoj	prononco
level	saliko	un sauce	a willow	grupo	alternativoj	prononco
level	legolibro	un libro de lectura	a reading book	grupo	alternativoj	prononco
level	kajuto	una cabina	a cabin	grupo	alternativoj	prononco
level	pseŭdonimo	un seudónimo	a pseudonym	grupo	alternativoj	prononco
level	anekdoto	una anécdota	an anecdote	grupo	alternativoj	prononco
level	lino	lino, lino	linen, flax	grupo	alternativoj	prononco
level	plura	plural	plural	grupo	alternativoj	prononco
level	taglibro	un diario, un diario	a diary, a journal	grupo	alternativoj	prononco
level	laboratorio	un laboratorio, un laboratorio	a laboratory, a lab	grupo	alternativoj	prononco
level	banklibro	una libreta bancaria	a bank book	grupo	alternativoj	prononco
level	basko	un faldón, una cola (de una bata de vestir)	a coattail, a train (of a dress robe)	grupo	alternativoj	prononco
level	spiko	una espiga (de maíz), una mazorca (de maíz)	a spike (of corn), an ear (of corn)	grupo	alternativoj	prononco
level	ministerio	un ministerio	a ministry	grupo	alternativoj	prononco
level	kajereto (notlibreto)	una nota, un cuaderno	a note, a notebook	grupo	alternativoj	prononco
level	lotuso	un loto	a lotus	grupo	alternativoj	prononco
level	ekspedi	agilizar, despachar, despedir	to expedite, to dispatch, to send off	grupo	alternativoj	prononco
level	mitologio	mitología	mythology	grupo	alternativoj	prononco
level	manlibro	un manual	a manual	grupo	alternativoj	prononco
level	akvario	un acuario	an aquarium	grupo	alternativoj	prononco
level	apro	un jabalí	a wild boar	grupo	alternativoj	prononco
level	deponi	depositar	to deposit	grupo	alternativoj	prononco
level	starti	Empezar	to start off	grupo	alternativoj	prononco
level	piedfingro	un dedo del pie	a toe	grupo	alternativoj	prononco
level	bandito	un bandido	a bandit	grupo	alternativoj	prononco
level	garbo	una gavilla, un manojo, un racimo	a sheaf, a bundle, a cluster	grupo	alternativoj	prononco
level	krestomatio	crestomatia	chrestomathy	grupo	alternativoj	prononco
level	galo	una hiel, una bilis	a gall, a bile	grupo	alternativoj	prononco
level	kresto	una cresta, una cresta de montaña	a crest, a mountain ridge	grupo	alternativoj	prononco
level	splito	una astilla, una astilla	a splinter, a chip	grupo	alternativoj	prononco
level	kalo	un callo	a callus	grupo	alternativoj	prononco
level	torto	una tarta, un pastel	a tart, a pie	grupo	alternativoj	prononco
level	vindo	Manta de bebé	baby blanket	grupo	alternativoj	prononco
level	limako	una babosa	a slug	grupo	alternativoj	prononco
level	epidemio	una epidemia	an epidemic	grupo	alternativoj	prononco
level	angilo	una anguila	an eel	grupo	alternativoj	prononco
level	sinagogo	una sinagoga	a synagogue	grupo	alternativoj	prononco
level	vejno	una vena	a vein	grupo	alternativoj	prononco
level	eventuala	eventual, prospectivo, contingente	eventual, prospective, contingent	grupo	alternativoj	prononco
level	katalogo	un catálogo	a catalogue	grupo	alternativoj	prononco
level	pufo	una bocanada	a puff	grupo	alternativoj	prononco
level	ĝendarmo	un gendarme, un patrullero	a gendarme, a patrolman	grupo	alternativoj	prononco
level	germana	Alemán	German	grupo	alternativoj	prononco
level	imuna	inmune, resistente	immune, resistant	grupo	alternativoj	prononco
level	funebrulo	un lloriqueador	a mouner	grupo	alternativoj	prononco
level	brito	un britanico	a British	grupo	alternativoj	prononco
level	veterinaro	un veterinario, un veterinario	a vet, a veterinarian	grupo	alternativoj	prononco
level	stadio	una etapa, un período, una fase, un estadio	a stage, a period, a phase, a stadium	grupo	alternativoj	prononco
level	laŭbo	un cenador, una glorieta, una caseta	an arbor, a bower, a booth	grupo	alternativoj	prononco
level	viskio	whisky	whiskey	grupo	alternativoj	prononco
level	porkokotleto	chuleta de cerdo, una chuleta de cerdo	pork cutlet, a pork cutlet	grupo	alternativoj	prononco
level	teraso	una terraza	a terrace	grupo	alternativoj	prononco
level	fasado	una fachada	a facade	grupo	alternativoj	prononco
level	bulko	un panecillo, un panecillo	a roll, a bun	grupo	alternativoj	prononco
level	bestoĝardeno	un zoológico, un jardín de animales (=zoológico)	a zoo, an animal garden (=zoo)	grupo	alternativoj	prononco
level	porcelano	una porcelana	a porcelain	grupo	alternativoj	prononco
level	ŝpini	girar	to spin	grupo	alternativoj	prononco
level	plago	una plaga, una plaga, una calamidad	a plague, a pest, a calamity	grupo	alternativoj	prononco
level	liceo	un liceo, una escuela primaria	a lyceum, a grammar school	grupo	alternativoj	prononco
level	sakostrato	una calle sin salida	a dead-end street	grupo	alternativoj	prononco
level	sino	un seno, un regazo	a bosom, a lap	grupo	alternativoj	prononco
level	stratlanterno	una farola, una farola (en una calle)	a street lamp, a lamppost (on a street)	grupo	alternativoj	prononco
level	karbono	carbón	carbon	grupo	alternativoj	prononco
level	lacerto	un lagarto, una lacerta	a lizard, a lacerta	grupo	alternativoj	prononco
level	kapdoloro	un dolor de cabeza	a headache	grupo	alternativoj	prononco
level	tatui	tatuarse	to tattoo	grupo	alternativoj	prononco
level	perono	una escalinata, escalones de entrada, escalones de entrada	a perron, front steps, doorsteps	grupo	alternativoj	prononco
level	rusto	óxido	rust	grupo	alternativoj	prononco
level	tenera	tierno, cariñoso	tender, affectionate	grupo	alternativoj	prononco
level	kometo	un cometa	a comet	grupo	alternativoj	prononco
level	brigado	una brigada	a brigade	grupo	alternativoj	prononco
level	kontinua	continuo	continuous	grupo	alternativoj	prononco
level	amforo	un ánfora	an amphora	grupo	alternativoj	prononco
level	gorĝodoloro	dolor de garganta (dolor de garganta)	a sore throat (pain in throat)	grupo	alternativoj	prononco
level	bosko	una arboleda, un bosquecillo	a grove, a copse	grupo	alternativoj	prononco
level	cidro	una sidra	a cider	grupo	alternativoj	prononco
level	stomakdoloro	dolor de estómago	a stomach-ache	grupo	alternativoj	prononco
level	fago	una haya	a beech	grupo	alternativoj	prononco
level	veziko	una vejiga, una vesica	a bladder, a vesica	grupo	alternativoj	prononco
level	folklora vilaĝo	un pueblo folklórico, un pueblo folklórico	a folk village, a folk town	grupo	alternativoj	prononco
level	punto	un encaje	a lace	grupo	alternativoj	prononco
level	reakcio	una reacción	a reaction	grupo	alternativoj	prononco
level	islamo	islam	Islam	grupo	alternativoj	prononco
level	senato	un senado	a senate	grupo	alternativoj	prononco
level	ŝviti	sudar	to sweat	grupo	alternativoj	prononco
level	kurento	corriente (eléctrica)	current (electric)	grupo	alternativoj	prononco
level	centra hejtado	una calefacción central	a central heating	grupo	alternativoj	prononco
level	komplemento	un complemento	a complement	grupo	alternativoj	prononco
level	tubero	un tubérculo, un bulto, un bulto	a tuber, a bulge, a bump	grupo	alternativoj	prononco
level	epicentro	un epicentro	an epicenter	grupo	alternativoj	prononco
level	kontakto	un contacto	a contact	grupo	alternativoj	prononco
level	palto	un abrigo	a coat	grupo	alternativoj	prononco
level	furoro	éxito, éxito de taquilla, locura, furor	hit, a blockbuster, craze, a furore	grupo	alternativoj	prononco
level	sterko	estiércol, fertilizante	manure, fertilizer	grupo	alternativoj	prononco
level	federi	federarse	to federate	grupo	alternativoj	prononco
level	fasono	moda	fashion	grupo	alternativoj	prononco
level	centralizo	centralización, una centralización	centralization, a centralization	grupo	alternativoj	prononco
level	rakedo	una raqueta	a racket	grupo	alternativoj	prononco
level	takto	un tacto, un ritmo, tempo	a tact, a rhythm, tempo	grupo	alternativoj	prononco
level	latuno	latón	brass	grupo	alternativoj	prononco
level	svati	emparejar, emparejar	to match-make, to match	grupo	alternativoj	prononco
level	orelringo	un pendiente	an earring	grupo	alternativoj	prononco
level	lako	laca, barniz	lacquer, varnish	grupo	alternativoj	prononco
level	rokmuziko	una musica rock	a rock music	grupo	alternativoj	prononco
level	gudro	alquitrán	tar	grupo	alternativoj	prononco
level	furaĝo	un forraje, forraje	a forage, fodder	grupo	alternativoj	prononco
level	konkordo	una concordia, un acuerdo, una armonía	a concord, an accord, a harmony	grupo	alternativoj	prononco
level	ŝrumpi	encogerse, encogerse	to shrink, to shrivel	grupo	alternativoj	prononco
level	neceseja papero	un papel higiénico, una toalla de papel	a toilet paper, a paper towel	grupo	alternativoj	prononco
level	sviso	un hombre suizo	a Swiss man	grupo	alternativoj	prononco
level	piceo	un abeto	a spruce	grupo	alternativoj	prononco
level	klozetpapero	un pañuelo facial	a facial tissue	grupo	alternativoj	prononco
level	braceleto	una pulsera	a bracelet	grupo	alternativoj	prononco
level	emajlo	esmalte	enamel	grupo	alternativoj	prononco
level	tuno	una tonelada métrica	a metric ton	grupo	alternativoj	prononco
level	lumturo	un faro	a lighthouse	grupo	alternativoj	prononco
level	finfine	finalmente, al fin	finally, at last	grupo	alternativoj	prononco
level	profani	profanar, contaminar	to profane, to defile	grupo	alternativoj	prononco
level	renkonto	un encuentro, una reunión	an encounter, a meeting	grupo	alternativoj	prononco
level	ĝibo	una joroba, una corazonada	a hump, a hunch	grupo	alternativoj	prononco
level	tapeto	un tapiz, un revestimiento de pared	a tapestry, a wall covering	grupo	alternativoj	prononco
level	gaje	alegremente, alegremente, alegremente	gaily, cheerfully, merrily	grupo	alternativoj	prononco
level	banto	un lazo, un nudo, una pajarita	a bow, a knot, a bow tie	grupo	alternativoj	prononco
level	bankedo	un banquete	a banquet	grupo	alternativoj	prononco
level	skoto	un escocés	a Scotsman	grupo	alternativoj	prononco
level	podio	un podio	a podium	grupo	alternativoj	prononco
level	multe (da ~)	mucho (de ~), mucho, muchos	a lot (of ~), much, many	grupo	alternativoj	prononco
level	bigoto	un intolerante, un fanático	a bigot, a fanatic	grupo	alternativoj	prononco
level	suplemento	Un suplemento	a supplement	grupo	alternativoj	prononco
level	kompromiti	comprometerse	to compromise	grupo	alternativoj	prononco
level	cirkulero	una circular (carta, aviso)	a circular (letter, notice)	grupo	alternativoj	prononco
level	aklami	aclamar, aplaudir, animar	to acclaim, to applaud, to cheer	grupo	alternativoj	prononco
level	sekalo	un centeno	a rye	grupo	alternativoj	prononco
level	juristo	un jurista, un abogado	a jurist, a lawyer	grupo	alternativoj	prononco
level	laĉo	un cordón, un pestillo, un cordón de zapato	a lace, a latchet, a shoe lace	grupo	alternativoj	prononco
level	konjako	coñac, brandy	cognac, brandy	grupo	alternativoj	prononco
level	barako	un cuartel, un cobertizo, un granero	a barrack, a shed, a barn	grupo	alternativoj	prononco
level	fotelo	un sillón, un sillón (=apogseĝo, brakseĝo)	a armchair, an easy-chair (=apogseĝo, brakseĝo)	grupo	alternativoj	prononco
level	artiklo	un artículo (bienes, mercancía, producto)	an article (goods, commodity, product)	grupo	alternativoj	prononco
level	patriotismo	patriotismo	patriotism	grupo	alternativoj	prononco
level	karnavalo	un carnaval (días festivos)	a carnival (festival days)	grupo	alternativoj	prononco
level	latino	latín	Latin	grupo	alternativoj	prononco
level	galoŝo	una chancla, un chanclo	a galosh, an overshoe	grupo	alternativoj	prononco
level	tagiĝo	amanecer, un amanecer, amanecer	dawn, a dawn, daybreak	grupo	alternativoj	prononco
level	pendolo	un péndulo	a pendulum	grupo	alternativoj	prononco
level	mistifiki	mistificar, engañar, engañar, engañar	to mystify, to fool, to hoax, to trick	grupo	alternativoj	prononco
level	elĉerpita	agotado, agotado	exhausted, used up	grupo	alternativoj	prononco
level	sarki	eliminar	to weed out	grupo	alternativoj	prononco
level	burleska	burlesco	burlesque	grupo	alternativoj	prononco
level	akapari	comprar, acaparar el mercado, monopolizar	to buy up, to corner the market, to monopolize	grupo	alternativoj	prononco
level	konfuzita	confundido, perplejo	confused, perplexed	grupo	alternativoj	prononco
level	feĉo	posos, depósitos, lodos, lías	dregs, deposit, sludge, lees	grupo	alternativoj	prononco
level	ciro	un betún, una cera, un betún para botas	a polish, a wax, a boot polish	grupo	alternativoj	prononco
level	ĉiuj	todos, cada	all, every	grupo	alternativoj	prononco
level	hektaro	una hectárea	a hectare	grupo	alternativoj	prononco
level	vinbero	una uva	a grape	grupo	alternativoj	prononco
level	daktilo	un dáctilo, una fecha	a dactyl, a date	grupo	alternativoj	prononco
level	tinkturo	una tintura, un tinte, un tinte	a tincture, a tint, a dye	grupo	alternativoj	prononco
level	arterio	una arteria	an artery	grupo	alternativoj	prononco
level	vespo	una avispa	a wasp	grupo	alternativoj	prononco
level	kankro	un cangrejo, un cáncer, cangrejos de río	a crab, a cancer, crayfish	grupo	alternativoj	prononco
level	propozicio	una proposición, una declaración	a proposition, a statement	grupo	alternativoj	prononco
level	vieno	Viena	Vienna	grupo	alternativoj	prononco
level	karpo	una carpa	a carp	grupo	alternativoj	prononco
level	lanaĵo	un paño de lana	a woolen cloth	grupo	alternativoj	prononco
level	redaktoro	Un editor	an editor	grupo	alternativoj	prononco
level	akselo	una axila, una entrepierna (de un árbol), una axila	an armpit, a crotch (of a tree), an axil	grupo	alternativoj	prononco
level	dianto	un clavel, un clavel	a carnation, a dianthus	grupo	alternativoj	prononco
level	prefere	preferiblemente, más bien	preferably, rather	grupo	alternativoj	prononco
level	volumeno	volumen (cúbico)	volume (cubic)	grupo	alternativoj	prononco
level	abomeni	abominar, aborrecer, detestar	to abominate, to abhor, to loathe	grupo	alternativoj	prononco
