C.en-us content.tsv
Level	Esperanto	en-us	fr	Grupo	Alternativoj	Pronoco
level	tagmeze	at noon	à midi	grupo	alternativoj	prononco
level	sinbano	bathing, swimming	se baigner, nager	grupo	alternativoj	prononco
level	skajpo	Skype	Skype	grupo	alternativoj	prononco
level	maso	mass, lump	masse, morceau	grupo	alternativoj	prononco
level	dando	a dandy, a fashionista	un dandy, une fashionista	grupo	alternativoj	prononco
level	labortago	a working day	une journée de travail	grupo	alternativoj	prononco
level	Argentino	Argentina	Argentine	grupo	alternativoj	prononco
level	paralelo	a parallel	un parallèle	grupo	alternativoj	prononco
level	aeroplano	an airplane, an aeroplane	un avion, un avion	grupo	alternativoj	prononco
level	pipro	a pepper, a black pepper	un poivre, un poivre noir	grupo	alternativoj	prononco
level	surtuto	an overcoat	Un manteau	grupo	alternativoj	prononco
level	somera solstico	summer solstice	solstice d'été	grupo	alternativoj	prononco
level	rendevuo	an appointment, a rendezvous, a date	un rendez-vous, un rendez-vous, une date	grupo	alternativoj	prononco
level	vintra solstico	winter solstice	solstice d'hiver	grupo	alternativoj	prononco
level	papo	Pope	le pape	grupo	alternativoj	prononco
level	ferioj	holidays, vacation	vacances, vacances	grupo	alternativoj	prononco
level	tufo	a tuft	une touffe	grupo	alternativoj	prononco
level	ĉerizfloro	a cherry blossom	une fleur de cerisier	grupo	alternativoj	prononco
level	pirato	a pirate	un pirate	grupo	alternativoj	prononco
level	tendenco	a tendency, a trend	une tendance, une tendance	grupo	alternativoj	prononco
level	someraj ferioj	summer holidays	vacances d'été	grupo	alternativoj	prononco
level	Mediteraneo	Mediterranean	méditerranéen	grupo	alternativoj	prononco
level	pensiono	a guest house, a boarding house	une maison d'hôtes, une pension	grupo	alternativoj	prononco
level	vintraj ferioj	winter holidays	vacances d'hiver	grupo	alternativoj	prononco
level	kahelo	a tile	une tuile	grupo	alternativoj	prononco
level	harmonio	an harmony, an accord	une harmonie, un accord	grupo	alternativoj	prononco
level	kompetenta	competent, capable	compétent, capable	grupo	alternativoj	prononco
level	demokratio	a democracy	une démocratie	grupo	alternativoj	prononco
level	paradizo	a paradise, Heaven	un paradis, le paradis	grupo	alternativoj	prononco
level	albano	an Albanian	un Albanais	grupo	alternativoj	prononco
level	akcesoro	an accessary	un complice	grupo	alternativoj	prononco
level	kupono	a coupon, a sub	un coupon, un sous	grupo	alternativoj	prononco
level	stano	tin (metal)	étain (métal)	grupo	alternativoj	prononco
level	murpentraĵo	a mural (painting), a wall painting	une peinture murale (peinture), une peinture murale	grupo	alternativoj	prononco
level	Nederlando	Netherlands	Pays-Bas	grupo	alternativoj	prononco
level	nederlanda	Dutch	Néerlandais	grupo	alternativoj	prononco
level	nederlandano	a Dutch	un hollandais	grupo	alternativoj	prononco
level	Norvegio	Norway	Norvège	grupo	alternativoj	prononco
level	Danio	Denmark	Danemark	grupo	alternativoj	prononco
level	modifi	to modify	modifier	grupo	alternativoj	prononco
level	apogmuro	a supporting wall	un mur de soutènement	grupo	alternativoj	prononco
level	Barcelono	Barcelona	Barcelone	grupo	alternativoj	prononco
level	kompanio	a company	une entreprise	grupo	alternativoj	prononco
level	eŭro	euro	euro	grupo	alternativoj	prononco
level	persisti	to persist, to abide	persister, demeurer	grupo	alternativoj	prononco
level	pantoflo	a slipper	une pantoufle	grupo	alternativoj	prononco
level	balkanoj	Balkans	Balkans	grupo	alternativoj	prononco
level	italo	an Italian	un Italien	grupo	alternativoj	prononco
level	Bulgario	Bulgaria	Bulgarie	grupo	alternativoj	prononco
level	korekti	to correct	corriger	grupo	alternativoj	prononco
level	Brazilio	Brasilia	Brasília	grupo	alternativoj	prononco
level	maksimumo	maximum	maximum	grupo	alternativoj	prononco
level	lupeo (grandiga vitro)	a magnifying glass (magnifying glass)	une loupe (loupe)	grupo	alternativoj	prononco
level	gento	an ethnic group, kin, family, a race, people	un groupe ethnique, un parent, une famille, une race, des gens	grupo	alternativoj	prononco
level	sunvitroj	sunglasses	des lunettes de soleil	grupo	alternativoj	prononco
level	Svedio	Sweden	Suède	grupo	alternativoj	prononco
level	kartono	a cardboard	un carton	grupo	alternativoj	prononco
level	damo	a lady	une dame	grupo	alternativoj	prononco
level	struto	an ostrich	une autruche	grupo	alternativoj	prononco
level	haringo	a herring	un hareng	grupo	alternativoj	prononco
level	materio	a meterial, a matter	un matériau, une affaire	grupo	alternativoj	prononco
level	girlando	a garland, a wreath	une guirlande, une couronne	grupo	alternativoj	prononco
level	Irlando	Ireland	Irlande	grupo	alternativoj	prononco
level	sunbaniĝi	to sunbathe, to suntane	bronzer, bronzer	grupo	alternativoj	prononco
level	kulto	a cult (of religious worship)	un culte (de culte religieux)	grupo	alternativoj	prononco
level	sunombrelo	a parasol	un parasol	grupo	alternativoj	prononco
level	suna sistemo	a solar system	un système solaire	grupo	alternativoj	prononco
level	heĝo	a hedge	une haie	grupo	alternativoj	prononco
level	adori	to adore, to worship	adorer, adorer	grupo	alternativoj	prononco
level	pluvombrelo	a rain umbrella	un parapluie de pluie	grupo	alternativoj	prononco
level	fazeolo	a bean, a haricot bean, a runner bean	un haricot, un haricot, un haricot d'Espagne	grupo	alternativoj	prononco
level	deklamo	reciting, declamation	récitation, déclamation	grupo	alternativoj	prononco
level	maleolo	an ankle, a malleolus	une cheville, une malléole	grupo	alternativoj	prononco
level	instanco	an instance, a court, a jurisdiction	une instance, un tribunal, une juridiction	grupo	alternativoj	prononco
level	digesti	to digest	digérer	grupo	alternativoj	prononco
level	irano	Iran	L'Iran	grupo	alternativoj	prononco
level	pluvmantelo	a raincoat	un imperméable	grupo	alternativoj	prononco
level	kompensi	to compensate, to make amends for	compenser, réparer	grupo	alternativoj	prononco
level	traktato	a treaty, a packt, a treatise	un traité, un paquet, un traité	grupo	alternativoj	prononco
level	akordo	an accord, an agreement, a chord	un accord, un accord, un accord	grupo	alternativoj	prononco
level	pluvego	a heavy rain, downpour	une forte pluie, une averse	grupo	alternativoj	prononco
level	uniformo	a uniform	un uniforme	grupo	alternativoj	prononco
level	venĝi	to revenge, to avenge	se venger, se venger	grupo	alternativoj	prononco
level	ekpluvo	a shower, starting to rain	une averse, il commence à pleuvoir	grupo	alternativoj	prononco
level	higieno	hygiene	hygiène	grupo	alternativoj	prononco
level	sekci	to cut, to intersect, to dissect	couper, croiser, disséquer	grupo	alternativoj	prononco
level	karno	flesh, meat	chair, viande	grupo	alternativoj	prononco
level	pudro	a powder	une poudre	grupo	alternativoj	prononco
level	rilato	relationship, relation	relation, rapport	grupo	alternativoj	prononco
level	fripono	a rogue, a rascal, a crook, a swindler	un voyou, un coquin, un escroc, un escroc	grupo	alternativoj	prononco
level	greko	a Greek person	un Grec	grupo	alternativoj	prononco
level	ekvatoro	Equator	Équateur	grupo	alternativoj	prononco
level	kruciĝvojo	a cross road	à travers la route	grupo	alternativoj	prononco
level	pekli	to pickle, to corn (in salt)	mariner, faire du maïs (dans du sel)	grupo	alternativoj	prononco
level	proverbo	a proverb	un proverbe	grupo	alternativoj	prononco
level	neglekti	to neglect	négliger	grupo	alternativoj	prononco
level	kafkruĉo	a coffee pot	une cafetière	grupo	alternativoj	prononco
level	ansero	a goose	une oie	grupo	alternativoj	prononco
level	raŭpo	a caterpillar	Une chenille	grupo	alternativoj	prononco
level	buĉi	to butcher, to slaughter	boucher, abattre	grupo	alternativoj	prononco
level	italia	italia	italie	grupo	alternativoj	prononco
level	vojponto	a road bridge	un pont routier	grupo	alternativoj	prononco
level	Japanio	Japan	Japon	grupo	alternativoj	prononco
level	japana	Japanese	Japonais	grupo	alternativoj	prononco
level	pontlingvo	a bridge language	une langue passerelle	grupo	alternativoj	prononco
level	redukti	to reduce	réduire	grupo	alternativoj	prononco
level	cinamo	a cinnamon	une cannelle	grupo	alternativoj	prononco
level	oceano	an ocean	un océan	grupo	alternativoj	prononco
level	multipliki	to multiply	multiplier	grupo	alternativoj	prononco
level	doto	a dowry	une dot	grupo	alternativoj	prononco
level	paŭzo	a pause, a break, an intermission	une pause, une pause, un entracte	grupo	alternativoj	prononco
level	kaskedo	a cap (with visor)	une casquette (avec visière)	grupo	alternativoj	prononco
level	konversacii	to converse, to talk, to dialogue	converser, parler, dialoguer	grupo	alternativoj	prononco
level	kafopaŭzo	a coffee break	une pause café	grupo	alternativoj	prononco
level	konkreta	concrete	béton	grupo	alternativoj	prononco
level	eskapi	to escape, to flee	s'échapper, fuir	grupo	alternativoj	prononco
level	logiko	a logic	une logique	grupo	alternativoj	prononco
level	spiti	to spite, to defy, to stand against	contrarier, défier, s'opposer	grupo	alternativoj	prononco
level	antaŭsento	anticipation, having a feeling, presentiment	anticipation, avoir un sentiment, un pressentiment	grupo	alternativoj	prononco
level	antaŭurbo	a suburb	une banlieue	grupo	alternativoj	prononco
level	kakto	a cactus	un cactus	grupo	alternativoj	prononco
level	satiro	a satire	une satire	grupo	alternativoj	prononco
level	urbodomo	a city hall, a town hall	une mairie, une mairie	grupo	alternativoj	prononco
level	dimensio	a dimension, size	une dimension, une taille	grupo	alternativoj	prononco
level	obstina	obstinate, stubborn	obstiné, têtu	grupo	alternativoj	prononco
level	motivo	a motive, a motivation	un motif, une motivation	grupo	alternativoj	prononco
level	urbego	a big city	Une grande ville	grupo	alternativoj	prononco
level	bleki	to bleat, to bray, to moo, to neigh, to roar	bêler, braire, meugler, hennir, rugir	grupo	alternativoj	prononco
level	civila	civil, civilian, non-military	civil, civil, non militaire	grupo	alternativoj	prononco
level	norvego	a Norwegian person	un Norvégien	grupo	alternativoj	prononco
level	indigni	to be indignant, to resent	s'indigner, être en colère	grupo	alternativoj	prononco
level	simbolo	a symbol	un symbole	grupo	alternativoj	prononco
level	genro	a gender	un genre	grupo	alternativoj	prononco
level	brando	a brandy	un cognac	grupo	alternativoj	prononco
level	longitudo	longitude	longitude	grupo	alternativoj	prononco
level	ĉerko	a coffin, a casket	un cercueil, un cercueil	grupo	alternativoj	prononco
level	lernoobjekto	a lernin subject	un sujet d'apprentissage	grupo	alternativoj	prononco
level	lernohoro	a learning hour	une heure d'apprentissage	grupo	alternativoj	prononco
level	trafiko	a traffic	un trafic	grupo	alternativoj	prononco
level	svedo	a Swedish person	un Suédois	grupo	alternativoj	prononco
level	lernoĉambro	a classroom (=klasĉambro)	une salle de classe (=klasĉambro)	grupo	alternativoj	prononco
level	lernokotizo	a school fee	des frais de scolarité	grupo	alternativoj	prononco
level	lesivo	lye, potash, bleach	lessive, potasse, eau de Javel	grupo	alternativoj	prononco
level	akno	an acne, a pimple	une acné, un bouton	grupo	alternativoj	prononco
level	infero	an inferno, a hell, underworld	un enfer, un enfer, un monde souterrain	grupo	alternativoj	prononco
level	lernosako	a school bag	un cartable	grupo	alternativoj	prononco
level	substantivo	a substantive, a noun	un substantif, un nom	grupo	alternativoj	prononco
level	islando	Iceland	Islande	grupo	alternativoj	prononco
level	malica	malicious, malevolent	malveillant, malveillant	grupo	alternativoj	prononco
level	latitudo	latitude	latitude	grupo	alternativoj	prononco
level	pado (arbarvojeto)	a path (in the wood), a way (in a forest)	un chemin (dans le bois), un chemin (dans une forêt)	grupo	alternativoj	prononco
level	buklo	a loop, a curl, a ringlet, a lock, a tress	une boucle, une boucle, une boucle, une mèche, une tresse	grupo	alternativoj	prononco
level	akupunkturo	an acupuncture	une acupuncture	grupo	alternativoj	prononco
level	metilernanto	an apprentice	un apprenti	grupo	alternativoj	prononco
level	sorgo	a sorghum	un sorgho	grupo	alternativoj	prononco
level	grati	to scratch	gratter	grupo	alternativoj	prononco
level	analizi	to analyse	pour analyser	grupo	alternativoj	prononco
level	gripo	a grip, a flu (=influenco)	une emprise, une grippe (=influenco)	grupo	alternativoj	prononco
level	paciento	a patient	un patient	grupo	alternativoj	prononco
level	brido	a bridle, a rein, a restraint	une bride, une rêne, une retenue	grupo	alternativoj	prononco
level	mirtelo	a bilberry, a huckleberry, a whortleberry	une myrtille, une myrtille, une myrtille	grupo	alternativoj	prononco
level	ambasadoro	an ambassador	un ambassadeur	grupo	alternativoj	prononco
level	oratori	to deliver an oration, to harangue	prononcer un discours, haranguer	grupo	alternativoj	prononco
level	amato	a beloved, a beloved one	un bien-aimé, un bien-aimé	grupo	alternativoj	prononco
level	kombilo	a comb	Un peigne	grupo	alternativoj	prononco
level	Jugoslavio	Yugoslavia	Yougoslavie	grupo	alternativoj	prononco
level	establi	to establish, to build	établir, construire	grupo	alternativoj	prononco
level	nuba	cloudy, unclear	nuageux, peu clair	grupo	alternativoj	prononco
level	volumo	a volume (of books)	un volume (de livres)	grupo	alternativoj	prononco
level	aŭtomata	automatic	automatique	grupo	alternativoj	prononco
level	monstro	a monster, a freak	un monstre, un monstre	grupo	alternativoj	prononco
level	spirita	spiritual	spirituel	grupo	alternativoj	prononco
level	landlima	of a land limit, of a border	d'une limite foncière, d'une frontière	grupo	alternativoj	prononco
level	ĉiopova	almighty, all-powered, omnipotent	tout-puissant, tout-puissant, omnipotent	grupo	alternativoj	prononco
level	kalkanumo	heel	talon	grupo	alternativoj	prononco
level	sindikato	a syndicate, a labor-union, a trade-union	un syndicat, un syndicat, un syndicat	grupo	alternativoj	prononco
level	propraĵo	a property, a possesion	une propriété, une possession	grupo	alternativoj	prononco
level	landlimo	a land limit, a border	une limite terrestre, une frontière	grupo	alternativoj	prononco
level	politikisto	a politician	un politicien	grupo	alternativoj	prononco
level	timo	a fear	une peur	grupo	alternativoj	prononco
level	dommastrino	a housewife	une femme au foyer	grupo	alternativoj	prononco
level	benzinstacio	a gas station	une station-service	grupo	alternativoj	prononco
level	unika	unique	unique	grupo	alternativoj	prononco
level	regula	regular	régulier	grupo	alternativoj	prononco
level	subtrahi	to subtract, to deduct	soustraire, déduire	grupo	alternativoj	prononco
level	premii	to award, to award a prize	décerner, décerner un prix	grupo	alternativoj	prononco
level	greka	Greek	grec	grupo	alternativoj	prononco
level	mejlo	a mile	un mile	grupo	alternativoj	prononco
level	aflikti	to afflict, to grieve	affliger, affliger	grupo	alternativoj	prononco
level	raso	race, a race, a breed	race, une race, une race	grupo	alternativoj	prononco
level	spinaco	a spinach	un épinard	grupo	alternativoj	prononco
level	fromaĝkuko	a cheese cake	un gâteau au fromage	grupo	alternativoj	prononco
level	inventi	to invent	inventer	grupo	alternativoj	prononco
level	grandioza	grandiose, magnificent, splendid	grandiose, magnifique, splendide	grupo	alternativoj	prononco
level	laŭdo	a praise, a laud	une louange, une louange	grupo	alternativoj	prononco
level	formulo	a formula	une formule	grupo	alternativoj	prononco
level	lubriki	to lubricate	lubrifier	grupo	alternativoj	prononco
