C.sw content.tsv
Level	Esperanto	sw	en-us	Grupo	Alternativoj	Pronoco
level	riverenci	kuinama, kukunja, kusujudu, kwa saalam	to bow, to curtsey, to make obeisance, to saalam	grupo	alternativoj	prononco
level	lojala	mwaminifu, mwaminifu	loyal, faithful	grupo	alternativoj	prononco
level	zumi	kuvuma, kupiga buzz	to hum, to buzz	grupo	alternativoj	prononco
level	digno	heshima	a dignity	grupo	alternativoj	prononco
level	popola	ya watu	of people	grupo	alternativoj	prononco
level	subtila	hila	subtle	grupo	alternativoj	prononco
level	bv. (~i)	tafadhali ~	please ~	grupo	alternativoj	prononco
level	spektaklo	tamasha, maonyesho, maonyesho	a spectacle, a show, a performance	grupo	alternativoj	prononco
level	etapo	hatua, awamu, kusimama	a stage, a phase, a stopover	grupo	alternativoj	prononco
level	najtingalo	nightingale	a nightingale	grupo	alternativoj	prononco
level	prezidento	rais (wa jamhuri)	a president (of a republic)	grupo	alternativoj	prononco
level	ŝtipo	gogo, kipande cha mbao	a log, a chunk of wood	grupo	alternativoj	prononco
level	vanta	ubatili, upuuzi, majivuno	vain, frivolous, conceited	grupo	alternativoj	prononco
level	delegito	mjumbe	a delegate	grupo	alternativoj	prononco
level	delegita reto	mtandao wa wataalamu waliokabidhiwa	a network of delegated specialists	grupo	alternativoj	prononco
level	famekonata	maalumu	well known	grupo	alternativoj	prononco
level	orkestro	orchestra	an orchestra	grupo	alternativoj	prononco
level	nekonata	haijulikani	unknown	grupo	alternativoj	prononco
level	tumulto	ghasia, ghasia	a tumult, a riot	grupo	alternativoj	prononco
level	plando	pekee (=plandumo)	a sole (=plandumo)	grupo	alternativoj	prononco
level	kirli	kuzungusha, kukoroga	to whirl, to stir	grupo	alternativoj	prononco
level	bulbo	balbu	a bulb	grupo	alternativoj	prononco
level	balasto	ballast	a ballast	grupo	alternativoj	prononco
level	vakso	nta	wax	grupo	alternativoj	prononco
level	torso	kiwiliwili, kigogo	a torso, a trunk	grupo	alternativoj	prononco
level	refreŝigaĵo	kinywaji cha kuburudisha	a refreshing drink	grupo	alternativoj	prononco
level	komisaro	kamishna, mjumbe	a commissary, a comissar	grupo	alternativoj	prononco
level	incenso	uvumba	incense	grupo	alternativoj	prononco
level	submarŝipo	manowari, manowari	submarine, a submarine	grupo	alternativoj	prononco
level	proleto	mwanafalsafa (=proletario)	a proletarian (=proletario)	grupo	alternativoj	prononco
level	spado	kibaka, upanga, upanga mdogo	a rapier, a sword, a small sword	grupo	alternativoj	prononco
level	veluro	velvet	a velvet	grupo	alternativoj	prononco
level	inspektoro	mkaguzi, mwangalizi, mtazamaji	an inspector, an overseer, a viewer	grupo	alternativoj	prononco
level	optimismo	matumaini	an optimism	grupo	alternativoj	prononco
level	velŝipo	mashua	a sailboat	grupo	alternativoj	prononco
level	kristo	Kristo	Christ	grupo	alternativoj	prononco
level	ĝermo	kijidudu	a germ	grupo	alternativoj	prononco
level	desegnado	kuchora, kubuni	drawing, designing	grupo	alternativoj	prononco
level	civilizacio	ustaarabu	a civilization	grupo	alternativoj	prononco
level	frako	kanzu ya mkia, kanzu ya mavazi	a tailcoat, a dress coat	grupo	alternativoj	prononco
level	brakhorloĝo	saa ya mkono	a wrist watch	grupo	alternativoj	prononco
level	provoki	kuchochea, kuchochea, kupinga	to provoke, to incite, to challenge	grupo	alternativoj	prononco
level	akrido	panzi, akridiamu, nzige	a grasshopper, an acridium, a locust	grupo	alternativoj	prononco
level	biografio	wasifu	biography	grupo	alternativoj	prononco
level	elfo	elf	an elf	grupo	alternativoj	prononco
level	pedanta	pedantic	pedantic	grupo	alternativoj	prononco
level	halthorloĝo	saa ya kusimama	a stop watch	grupo	alternativoj	prononco
level	cikatro	kovu, cicatrice	a scar, a cicatrice	grupo	alternativoj	prononco
level	anticipi	kutarajia, kufikiria mbele	to anticipate, to think ahead	grupo	alternativoj	prononco
level	franco	Mfaransa	a Frenchman	grupo	alternativoj	prononco
level	vampiro	vampire	a vampire	grupo	alternativoj	prononco
level	kolizii	kugongana, kugombana, kugongana	to collide with, to run into, to clash	grupo	alternativoj	prononco
level	luko	skylight, porthole, louver	a skylight, a porthole, a louver	grupo	alternativoj	prononco
level	vekhorloĝo	saa ya kengele (kuamka)	an alarm clock (waking)	grupo	alternativoj	prononco
level	sigeli	kutia muhuri, kutia muhuri, kutia alama	to seal, to stamp, to mark	grupo	alternativoj	prononco
level	aveno	shayiri	oats	grupo	alternativoj	prononco
level	primitiva	primitive	primitive	grupo	alternativoj	prononco
level	koketa	coquettish, cute, Kinky, saucy, flirtatious	coquettish, cute, kinky, saucy, flirtatious	grupo	alternativoj	prononco
level	lamenti	kuomboleza, kuhuzunika	to lament, to grieve	grupo	alternativoj	prononco
level	sigelo	muhuri	a seal	grupo	alternativoj	prononco
level	refo	mwamba, mwamba (meli)	a reef, a reef (sail)	grupo	alternativoj	prononco
level	psikologio	saikolojia	psychology	grupo	alternativoj	prononco
level	saliko	Willow	a willow	grupo	alternativoj	prononco
level	legolibro	kitabu cha kusoma	a reading book	grupo	alternativoj	prononco
level	kajuto	kibanda	a cabin	grupo	alternativoj	prononco
level	pseŭdonimo	jina bandia	a pseudonym	grupo	alternativoj	prononco
level	anekdoto	hadithi	an anecdote	grupo	alternativoj	prononco
level	lino	kitani, kitani	linen, flax	grupo	alternativoj	prononco
level	plura	wingi	plural	grupo	alternativoj	prononco
level	taglibro	diary, jarida	a diary, a journal	grupo	alternativoj	prononco
level	laboratorio	maabara, maabara	a laboratory, a lab	grupo	alternativoj	prononco
level	banklibro	kitabu cha benki	a bank book	grupo	alternativoj	prononco
level	basko	koti, treni (ya vazi la mavazi)	a coattail, a train (of a dress robe)	grupo	alternativoj	prononco
level	spiko	spike (ya mahindi), sikio (la mahindi)	a spike (of corn), an ear (of corn)	grupo	alternativoj	prononco
level	ministerio	wizara	a ministry	grupo	alternativoj	prononco
level	kajereto (notlibreto)	noti, daftari	a note, a notebook	grupo	alternativoj	prononco
level	lotuso	lotus	a lotus	grupo	alternativoj	prononco
level	ekspedi	kuharakisha, kutuma, kutuma	to expedite, to dispatch, to send off	grupo	alternativoj	prononco
level	mitologio	mythology	mythology	grupo	alternativoj	prononco
level	manlibro	mwongozo	a manual	grupo	alternativoj	prononco
level	akvario	aquarium	an aquarium	grupo	alternativoj	prononco
level	apro	nguruwe mwitu	a wild boar	grupo	alternativoj	prononco
level	deponi	kuweka	to deposit	grupo	alternativoj	prononco
level	starti	kuanza mbali	to start off	grupo	alternativoj	prononco
level	piedfingro	kidole cha mguu	a toe	grupo	alternativoj	prononco
level	bandito	jambazi	a bandit	grupo	alternativoj	prononco
level	garbo	mganda, fungu, nguzo	a sheaf, a bundle, a cluster	grupo	alternativoj	prononco
level	krestomatio	chrestomathy	chrestomathy	grupo	alternativoj	prononco
level	galo	nyongo, nyongo	a gall, a bile	grupo	alternativoj	prononco
level	kresto	mwamba, mlima wa mlima	a crest, a mountain ridge	grupo	alternativoj	prononco
level	splito	splinter, chip	a splinter, a chip	grupo	alternativoj	prononco
level	kalo	simu	a callus	grupo	alternativoj	prononco
level	torto	tart, pai	a tart, a pie	grupo	alternativoj	prononco
level	vindo	blanketi ya mtoto	baby blanket	grupo	alternativoj	prononco
level	limako	koa	a slug	grupo	alternativoj	prononco
level	epidemio	janga fulani	an epidemic	grupo	alternativoj	prononco
level	angilo	eel	an eel	grupo	alternativoj	prononco
level	sinagogo	sinagogi	a synagogue	grupo	alternativoj	prononco
level	vejno	mshipa	a vein	grupo	alternativoj	prononco
level	eventuala	hatimaye, tarajiwa, tegemezi	eventual, prospective, contingent	grupo	alternativoj	prononco
level	katalogo	katalogi	a catalogue	grupo	alternativoj	prononco
level	pufo	pumzi	a puff	grupo	alternativoj	prononco
level	ĝendarmo	gendarme, askari wa doria	a gendarme, a patrolman	grupo	alternativoj	prononco
level	germana	Kijerumani	German	grupo	alternativoj	prononco
level	imuna	kinga, sugu	immune, resistant	grupo	alternativoj	prononco
level	funebrulo	mombolezaji	a mouner	grupo	alternativoj	prononco
level	brito	Muingereza	a British	grupo	alternativoj	prononco
level	veterinaro	daktari wa mifugo, daktari wa mifugo	a vet, a veterinarian	grupo	alternativoj	prononco
level	stadio	jukwaa, kipindi, awamu, uwanja	a stage, a period, a phase, a stadium	grupo	alternativoj	prononco
level	laŭbo	arbor, bower, kibanda	an arbor, a bower, a booth	grupo	alternativoj	prononco
level	viskio	whisky	whiskey	grupo	alternativoj	prononco
level	porkokotleto	nyama ya nguruwe cutlet, nyama ya nguruwe cutlet	pork cutlet, a pork cutlet	grupo	alternativoj	prononco
level	teraso	mtaro	a terrace	grupo	alternativoj	prononco
level	fasado	facade	a facade	grupo	alternativoj	prononco
level	bulko	roll, bun	a roll, a bun	grupo	alternativoj	prononco
level	bestoĝardeno	mbuga ya wanyama, bustani ya wanyama (=zoo)	a zoo, an animal garden (=zoo)	grupo	alternativoj	prononco
level	porcelano	porcelaini	a porcelain	grupo	alternativoj	prononco
level	ŝpini	kuzunguka	to spin	grupo	alternativoj	prononco
level	plago	tauni, mdudu, msiba	a plague, a pest, a calamity	grupo	alternativoj	prononco
level	liceo	lyceum, shule ya sarufi	a lyceum, a grammar school	grupo	alternativoj	prononco
level	sakostrato	mtaa wa mwisho	a dead-end street	grupo	alternativoj	prononco
level	sino	kifuani, paja	a bosom, a lap	grupo	alternativoj	prononco
level	stratlanterno	taa ya barabarani, nguzo ya taa (barabarani)	a street lamp, a lamppost (on a street)	grupo	alternativoj	prononco
level	karbono	kaboni	carbon	grupo	alternativoj	prononco
level	lacerto	mjusi, lacerta	a lizard, a lacerta	grupo	alternativoj	prononco
level	kapdoloro	maumivu ya kichwa	a headache	grupo	alternativoj	prononco
level	tatui	kwa tattoo	to tattoo	grupo	alternativoj	prononco
level	perono	perron, ngazi za mbele, milango	a perron, front steps, doorsteps	grupo	alternativoj	prononco
level	rusto	kutu	rust	grupo	alternativoj	prononco
level	tenera	mpole, mwenye mapenzi	tender, affectionate	grupo	alternativoj	prononco
level	kometo	comet	a comet	grupo	alternativoj	prononco
level	brigado	brigedia	a brigade	grupo	alternativoj	prononco
level	kontinua	kuendelea	continuous	grupo	alternativoj	prononco
level	amforo	amphora	an amphora	grupo	alternativoj	prononco
level	gorĝodoloro	koo (maumivu kwenye koo)	a sore throat (pain in throat)	grupo	alternativoj	prononco
level	bosko	shamba, polisi	a grove, a copse	grupo	alternativoj	prononco
level	cidro	cider	a cider	grupo	alternativoj	prononco
level	stomakdoloro	maumivu ya tumbo	a stomach-ache	grupo	alternativoj	prononco
level	fago	beech	a beech	grupo	alternativoj	prononco
level	veziko	kibofu, vesica	a bladder, a vesica	grupo	alternativoj	prononco
level	folklora vilaĝo	kijiji cha watu, mji wa watu	a folk village, a folk town	grupo	alternativoj	prononco
level	punto	lace	a lace	grupo	alternativoj	prononco
level	reakcio	majibu	a reaction	grupo	alternativoj	prononco
level	islamo	Uislamu	Islam	grupo	alternativoj	prononco
level	senato	seneti	a senate	grupo	alternativoj	prononco
level	ŝviti	kwa jasho	to sweat	grupo	alternativoj	prononco
level	kurento	sasa (umeme)	current (electric)	grupo	alternativoj	prononco
level	centra hejtado	inapokanzwa kati	a central heating	grupo	alternativoj	prononco
level	komplemento	kijalizo	a complement	grupo	alternativoj	prononco
level	tubero	kiazi, uvimbe, uvimbe	a tuber, a bulge, a bump	grupo	alternativoj	prononco
level	epicentro	kitovu	an epicenter	grupo	alternativoj	prononco
level	kontakto	mawasiliano	a contact	grupo	alternativoj	prononco
level	palto	koti	a coat	grupo	alternativoj	prononco
level	furoro	hit, blockbuster, craze, furore	hit, a blockbuster, craze, a furore	grupo	alternativoj	prononco
level	sterko	mbolea, mbolea	manure, fertilizer	grupo	alternativoj	prononco
level	federi	kushirikisha	to federate	grupo	alternativoj	prononco
level	fasono	mtindo	fashion	grupo	alternativoj	prononco
level	centralizo	centralization, centralization	centralization, a centralization	grupo	alternativoj	prononco
level	rakedo	Raketi	a racket	grupo	alternativoj	prononco
level	takto	busara, rhythm, tempo	a tact, a rhythm, tempo	grupo	alternativoj	prononco
level	latuno	shaba	brass	grupo	alternativoj	prononco
level	svati	kufananisha-tengeneza, kupatanisha	to match-make, to match	grupo	alternativoj	prononco
level	orelringo	hereni	an earring	grupo	alternativoj	prononco
level	lako	lacquer, varnish	lacquer, varnish	grupo	alternativoj	prononco
level	rokmuziko	muziki wa mwamba	a rock music	grupo	alternativoj	prononco
level	gudro	lami	tar	grupo	alternativoj	prononco
level	furaĝo	lishe, lishe	a forage, fodder	grupo	alternativoj	prononco
level	konkordo	mapatano, mapatano, maelewano	a concord, an accord, a harmony	grupo	alternativoj	prononco
level	ŝrumpi	kusinyaa, kusinyaa	to shrink, to shrivel	grupo	alternativoj	prononco
level	neceseja papero	karatasi ya choo, kitambaa cha karatasi	a toilet paper, a paper towel	grupo	alternativoj	prononco
level	sviso	mtu wa Uswizi	a Swiss man	grupo	alternativoj	prononco
level	piceo	spruce	a spruce	grupo	alternativoj	prononco
level	klozetpapero	kitambaa cha uso	a facial tissue	grupo	alternativoj	prononco
level	braceleto	bangili	a bracelet	grupo	alternativoj	prononco
level	emajlo	enamel	enamel	grupo	alternativoj	prononco
level	tuno	tani ya metri	a metric ton	grupo	alternativoj	prononco
level	lumturo	mnara wa taa	a lighthouse	grupo	alternativoj	prononco
level	finfine	hatimaye, hatimaye	finally, at last	grupo	alternativoj	prononco
level	profani	kutia unajisi, kutia unajisi	to profane, to defile	grupo	alternativoj	prononco
level	renkonto	mkutano, mkutano	an encounter, a meeting	grupo	alternativoj	prononco
level	ĝibo	nundu, kizunguzungu	a hump, a hunch	grupo	alternativoj	prononco
level	tapeto	tapestry, kifuniko cha ukuta	a tapestry, a wall covering	grupo	alternativoj	prononco
level	gaje	kwa furaha, kwa furaha, kwa furaha	gaily, cheerfully, merrily	grupo	alternativoj	prononco
level	banto	upinde, fundo, tie ya upinde	a bow, a knot, a bow tie	grupo	alternativoj	prononco
level	bankedo	karamu	a banquet	grupo	alternativoj	prononco
level	skoto	Mskoti	a Scotsman	grupo	alternativoj	prononco
level	podio	jukwaa	a podium	grupo	alternativoj	prononco
level	multe (da ~)	nyingi (za ~), nyingi, nyingi	a lot (of ~), much, many	grupo	alternativoj	prononco
level	bigoto	shupavu, mshupavu	a bigot, a fanatic	grupo	alternativoj	prononco
level	suplemento	nyongeza	a supplement	grupo	alternativoj	prononco
level	kompromiti	kuafikiana	to compromise	grupo	alternativoj	prononco
level	cirkulero	mduara (barua, taarifa)	a circular (letter, notice)	grupo	alternativoj	prononco
level	aklami	kupongeza, kupongeza, kushangilia	to acclaim, to applaud, to cheer	grupo	alternativoj	prononco
level	sekalo	rye	a rye	grupo	alternativoj	prononco
level	juristo	mwanasheria, mwanasheria	a jurist, a lawyer	grupo	alternativoj	prononco
level	laĉo	lace, latchet, lace ya kiatu	a lace, a latchet, a shoe lace	grupo	alternativoj	prononco
level	konjako	konjak, chapa	cognac, brandy	grupo	alternativoj	prononco
level	barako	kambi, kibanda, ghalani	a barrack, a shed, a barn	grupo	alternativoj	prononco
level	fotelo	kiti cha mkono, kiti rahisi (=apogseĝo, brakseĝo)	a armchair, an easy-chair (=apogseĝo, brakseĝo)	grupo	alternativoj	prononco
level	artiklo	makala (bidhaa, bidhaa, bidhaa)	an article (goods, commodity, product)	grupo	alternativoj	prononco
level	patriotismo	uzalendo	patriotism	grupo	alternativoj	prononco
level	karnavalo	kanivali (siku za sherehe)	a carnival (festival days)	grupo	alternativoj	prononco
level	latino	Kilatini	Latin	grupo	alternativoj	prononco
level	galoŝo	galosh, kiatu cha kupindukia	a galosh, an overshoe	grupo	alternativoj	prononco
level	tagiĝo	alfajiri, alfajiri, mapambazuko	dawn, a dawn, daybreak	grupo	alternativoj	prononco
level	pendolo	pendulum	a pendulum	grupo	alternativoj	prononco
level	mistifiki	kufichua, kudanganya, kudanganya, kudanganya	to mystify, to fool, to hoax, to trick	grupo	alternativoj	prononco
level	elĉerpita	nimechoka, imetumika	exhausted, used up	grupo	alternativoj	prononco
level	sarki	kupalilia	to weed out	grupo	alternativoj	prononco
level	burleska	burlesque	burlesque	grupo	alternativoj	prononco
level	akapari	kununua, kuweka kona ya soko, kuhodhi	to buy up, to corner the market, to monopolize	grupo	alternativoj	prononco
level	konfuzita	kuchanganyikiwa, kuchanganyikiwa	confused, perplexed	grupo	alternativoj	prononco
level	feĉo	sira, amana, sludge, lees	dregs, deposit, sludge, lees	grupo	alternativoj	prononco
level	ciro	polishi, nta, rangi ya viatu	a polish, a wax, a boot polish	grupo	alternativoj	prononco
level	ĉiuj	wote, kila	all, every	grupo	alternativoj	prononco
level	hektaro	hekta moja	a hectare	grupo	alternativoj	prononco
level	vinbero	zabibu	a grape	grupo	alternativoj	prononco
level	daktilo	dactyl, tarehe	a dactyl, a date	grupo	alternativoj	prononco
level	tinkturo	tincture, tint, rangi	a tincture, a tint, a dye	grupo	alternativoj	prononco
level	arterio	ateri	an artery	grupo	alternativoj	prononco
level	vespo	nyigu	a wasp	grupo	alternativoj	prononco
level	kankro	kaa, kansa, kamba	a crab, a cancer, crayfish	grupo	alternativoj	prononco
level	propozicio	pendekezo, taarifa	a proposition, a statement	grupo	alternativoj	prononco
level	vieno	Vienna	Vienna	grupo	alternativoj	prononco
level	karpo	carp	a carp	grupo	alternativoj	prononco
level	lanaĵo	kitambaa cha sufu	a woolen cloth	grupo	alternativoj	prononco
level	redaktoro	mhariri	an editor	grupo	alternativoj	prononco
level	akselo	kwapa, gongo (la mti), kwapa	an armpit, a crotch (of a tree), an axil	grupo	alternativoj	prononco
