C.bg content.tsv
Level	Esperanto	bg	en-us	Grupo	Alternativoj	Pronoco
level	fono	заден план	background	grupo	alternativoj	prononco
level	Gvatemalo	Гватемала	Guatemala	grupo	alternativoj	prononco
level	pulvoro	прах	powder	grupo	alternativoj	prononco
level	velki	да изсъхне, да избледнее	to wither, to fade	grupo	alternativoj	prononco
level	baterio	батерия	a battery	grupo	alternativoj	prononco
level	Nikaragvo	Никарагуа	Nicaragua	grupo	alternativoj	prononco
level	faŭko	челюсти, паст, уста (на тунел)	a jaws, a maw, a mouth (of a tunnel)	grupo	alternativoj	prononco
level	Kostariko	Коста Рика	Costa Rica	grupo	alternativoj	prononco
level	medalo	медал	a medal	grupo	alternativoj	prononco
level	Paragvajo	Парагвай	Paraguay	grupo	alternativoj	prononco
level	aligatoro	алигатор	an alligator	grupo	alternativoj	prononco
level	tempesto	буря, буря	a tempest, a storm	grupo	alternativoj	prononco
level	kordo	шнур, връв	a cord, a string	grupo	alternativoj	prononco
level	hipopotamo	хипопотам, хипопотам	a hippopotamus, a hippo	grupo	alternativoj	prononco
level	striki	да стачкуват	to go on strike	grupo	alternativoj	prononco
level	monako (-aĥo)	монах	a monach	grupo	alternativoj	prononco
level	petrolo	петрол, парафиново масло	petroleum, paraffin-oil	grupo	alternativoj	prononco
level	konfiti	за консервиране (в захар), захаросани	to preserve (in sugar), candied	grupo	alternativoj	prononco
level	alineo	абзац отстъп	paragraph indentation	grupo	alternativoj	prononco
level	motorbiciklo	мотоциклет	a motorbicycle	grupo	alternativoj	prononco
level	organismo	организъм	an organism	grupo	alternativoj	prononco
level	procedi	за да продължите	to proceed	grupo	alternativoj	prononco
level	ĉerizo	череша	a cherry	grupo	alternativoj	prononco
level	ritmo	ритъм	rhythm	grupo	alternativoj	prononco
level	broŝuro	брошура, листовка, брошура	a brochure, a leaflet, a pamphlet	grupo	alternativoj	prononco
level	orfejo	сиропиталище	an orphanage	grupo	alternativoj	prononco
level	ornamaĵo	украшение	an ornament	grupo	alternativoj	prononco
level	provizora	временен, временен	provisional, temporary	grupo	alternativoj	prononco
level	kalkano	пета	a heel	grupo	alternativoj	prononco
level	apoteko	аптека, дрогерия	a pharmacy, a drugstore	grupo	alternativoj	prononco
level	jaguaro	ягуар	a jaguar	grupo	alternativoj	prononco
level	persimono	персимон	a persimon	grupo	alternativoj	prononco
level	pesilo	баланс, кантар	a balance, a scale	grupo	alternativoj	prononco
level	improvizi	да импровизирам	to improvise	grupo	alternativoj	prononco
level	fosto	стълб, стълб, изправена опора	a post, a pole, an upright support	grupo	alternativoj	prononco
level	pico	пица	a pizza	grupo	alternativoj	prononco
level	sitelo	кофа, кофа	a bucket, a pail	grupo	alternativoj	prononco
level	parkere	наизуст, по памет, наизуст	by heart, from memory, by rote	grupo	alternativoj	prononco
level	akurata	точен, точен, точен	accurate, punctual, precise	grupo	alternativoj	prononco
level	rito	обред	rite	grupo	alternativoj	prononco
level	nodo	възел, възел	a node, a knot	grupo	alternativoj	prononco
level	polpo (okpieda)	октопод	an octopus	grupo	alternativoj	prononco
level	degeli	да се стопи, да се размрази	to melt, to thaw	grupo	alternativoj	prononco
level	pinĉi	да се щипе	to pinch	grupo	alternativoj	prononco
level	paniko	паника	a panic	grupo	alternativoj	prononco
level	piro	круша (плод)	a pear (fruit)	grupo	alternativoj	prononco
level	trempi	потапям, накисвам, потапям	to dip, to soak, to immerse	grupo	alternativoj	prononco
level	pelto	кожено палто, кожа, кожа, парче кожа	a fur coat, fur, pelt, fur piece	grupo	alternativoj	prononco
level	preskribo (recepto)	рецепта, рецепта	a prescription, recipe	grupo	alternativoj	prononco
level	princino	принцеса	a princess	grupo	alternativoj	prononco
level	masto	мачта, стълб	a mast, a pole	grupo	alternativoj	prononco
level	kino	кино	a cinema	grupo	alternativoj	prononco
level	bombono	бон-бон, бонбон, сладко	a bon-bon, a candy, a sweet	grupo	alternativoj	prononco
level	funto	паунд	a pound	grupo	alternativoj	prononco
level	ananaso	ананас	a pine apple	grupo	alternativoj	prononco
level	tajloro	шивач	a tailor	grupo	alternativoj	prononco
level	veterano	ветеран	a veteran	grupo	alternativoj	prononco
level	revolucio	революция	a revolution	grupo	alternativoj	prononco
level	krusto	кора, обвивка, твърдо външно покритие	crust, casing, hard outer covering	grupo	alternativoj	prononco
level	kompaso	компас	a compass	grupo	alternativoj	prononco
level	rizkampo	оризище, оризище	a rice field, a paddy field	grupo	alternativoj	prononco
level	katedralo	катедрала	a cathedral	grupo	alternativoj	prononco
level	roboto	робот	a robot	grupo	alternativoj	prononco
level	parfumo	парфюм	a perfume	grupo	alternativoj	prononco
level	margarino	маргарин	margarine	grupo	alternativoj	prononco
level	ripo	ребро (кост)	a rib (bone)	grupo	alternativoj	prononco
level	rulŝtuparo	ескалатор	an escalator	grupo	alternativoj	prononco
level	kostumo	костюм, облекло, стил на обличане	costume, outfit, style of dress	grupo	alternativoj	prononco
level	pulmo	бял дроб	a lung	grupo	alternativoj	prononco
level	infinitivo	инфинитив	infinitive	grupo	alternativoj	prononco
level	segilo	трион, триони	a saw, saws	grupo	alternativoj	prononco
level	prozo	проза	a prose	grupo	alternativoj	prononco
level	mekanismo	устройство, механизъм	device, a mechanism	grupo	alternativoj	prononco
level	skanilo	скенер	a scanner	grupo	alternativoj	prononco
level	benzino	бензин, бензин	gasoline, petrol	grupo	alternativoj	prononco
level	plumbo	олово (метал)	lead (metal)	grupo	alternativoj	prononco
level	leki	да облизвам	to lick	grupo	alternativoj	prononco
level	akuzi	обвинявам	to accuse	grupo	alternativoj	prononco
level	redakti	редактирам	to edit	grupo	alternativoj	prononco
level	ŝraŭbo	винт	a screw	grupo	alternativoj	prononco
level	komo	запетая	a comma	grupo	alternativoj	prononco
level	surdulo	глух	a deaf	grupo	alternativoj	prononco
level	konduktoro	диригент	a conductor	grupo	alternativoj	prononco
level	kreto	тебешир	a chalk	grupo	alternativoj	prononco
level	eklezio	църква (организация)	a church (organization)	grupo	alternativoj	prononco
level	protagonisto	протагонист	a protagonist	grupo	alternativoj	prononco
level	Eŭropo	европа	europe	grupo	alternativoj	prononco
level	tajfuno	тайфун	a typhoon	grupo	alternativoj	prononco
level	sentimentala	сантиментален	sentimental	grupo	alternativoj	prononco
level	korko	тапа, тапа	a cork, a stopper	grupo	alternativoj	prononco
level	stampo	печат, печат, белег	a stamp, a seal, a mark	grupo	alternativoj	prononco
level	olivo	една маслина	an olive	grupo	alternativoj	prononco
level	kazino	казино	a casino	grupo	alternativoj	prononco
level	terno	кихане	a sneeze	grupo	alternativoj	prononco
level	barikado	барикада	a barricade	grupo	alternativoj	prononco
level	tertremo (sismo)	земетресение	an earthquake	grupo	alternativoj	prononco
level	telegramo	телеграма	a telegram	grupo	alternativoj	prononco
level	prononci	произнасям	to pronounce	grupo	alternativoj	prononco
level	tornado	торнадо	a tornado	grupo	alternativoj	prononco
level	objektiva	обективен	objective	grupo	alternativoj	prononco
level	drapo	вълнен плат, плат	a woolen cloth, a cloth	grupo	alternativoj	prononco
level	ungotondilo	ножица за нокти	a nail-scissors	grupo	alternativoj	prononco
level	vakupurigilo	прахосмукачка (=polvosuĉilo)	a vacuum cleaner (=polvosuĉilo)	grupo	alternativoj	prononco
level	perei	да загине	to perish	grupo	alternativoj	prononco
level	afranki	да предплатя (пощенски разходи), да сложа марки	to prepay (postage), to put on stamps	grupo	alternativoj	prononco
level	luli	приспивам, люлея, люлея	to lull, to cradle, to rock	grupo	alternativoj	prononco
level	vakcino	ваксина	a vaccine	grupo	alternativoj	prononco
level	gorilo	горила	a gorilla	grupo	alternativoj	prononco
level	vojaĝagentejo	туристическа агенция	a travel agency	grupo	alternativoj	prononco
level	patrono	покровител	a patron	grupo	alternativoj	prononco
level	abstini	да се въздържам	to abstain	grupo	alternativoj	prononco
level	bulvardo	булевард	a boulevard	grupo	alternativoj	prononco
level	portalo	портал, портал	a portal, a gateway	grupo	alternativoj	prononco
level	ŝarĝoaŭto	камион	a truck	grupo	alternativoj	prononco
level	vito	лоза, лоза	a grapevine, a vine	grupo	alternativoj	prononco
level	teleskopo	телескоп	a telescope	grupo	alternativoj	prononco
level	apliki	да кандидатствам	to apply	grupo	alternativoj	prononco
level	cemento	цимент	cement	grupo	alternativoj	prononco
level	pedagogio	педагогика	pedagogy	grupo	alternativoj	prononco
level	albumo	албум	an album	grupo	alternativoj	prononco
level	aserti	да твърдя, да заявявам, да потвърждавам	to assert, to state, to affirm	grupo	alternativoj	prononco
level	akordi	да се съгласявам	to accord	grupo	alternativoj	prononco
level	fulgo	сажди, мръсотия	a soot, a grime	grupo	alternativoj	prononco
level	adapti	да се адаптира, да се коригира, да се приспособи, да се побере	to adapt, to adjust, to accommodate, to fit	grupo	alternativoj	prononco
level	liveri	да обзаведа, да доставя, да доставя	to furnish, to supply, to deliver	grupo	alternativoj	prononco
level	argumento	аргумент	an argument	grupo	alternativoj	prononco
level	frizi	къдря се, къдре се	to curl, to frizz	grupo	alternativoj	prononco
level	deficito	дефицит	a deficit	grupo	alternativoj	prononco
level	blato	хлебарка, чип	a cockroach, a chip	grupo	alternativoj	prononco
level	recepto	рецепта, рецепта	a recipe, a prescription	grupo	alternativoj	prononco
level	kitelo	халат, дреха, гащеризон, гарбадин	a smock, a frock, an overalls, a garbadine	grupo	alternativoj	prononco
level	ciklono	циклон	a cyclone	grupo	alternativoj	prononco
level	reformi	да се реформира	to reform	grupo	alternativoj	prononco
level	pulvo	барут, барут	powder, gunpowder	grupo	alternativoj	prononco
level	ŝpruci	да бликна, да бликна, да бликне	to spurt, to gush, to spurt out	grupo	alternativoj	prononco
level	kukolo	кукувица	a cuckoo	grupo	alternativoj	prononco
